Age,workclass,fnlwgt,education,education-num,marital-status,Occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,gincome
55,Private,70088,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
36,Private,199346,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,US,>50K
55,Government,143949,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,3103,0,45,US,>50K
33,Private,207201,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,US,>50K
30,Private,430283,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,40,US,>50K
40,Government,293809,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,US,<=50K
30,Private,378009,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
40,Private,226608,Bachelors,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,30,Guatemala,>50K
24,Private,314182,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,50,US,<=50K
18,Private,170544,HS-grad,7,Never-married,Sales,Own-child,White,Male,0,0,20,US,<=50K
18,Private,94196,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,25,US,<=50K
49,Private,193047,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,US,>50K
42,Private,112607,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,US,<=50K
28,Government,146949,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,US,<=50K
32,Private,309513,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
48,self-employed,191389,Bachelors,10,Separated,Sales,Unmarried,White,Female,0,0,50,US,<=50K
24,Private,213902,HS-grad,4,Never-married,Priv-house-serv,Own-child,White,Female,0,0,32,El-Salvador,<=50K
73,self-employed,46514,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,US,<=50K
23,Private,38707,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,US,>50K
19,Private,188568,Bachelors,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,US,<=50K
27,Private,215014,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,Mexico,<=50K
27,Private,184477,HS-grad,8,Never-married,Other-service,Not-in-family,White,Male,0,0,40,US,<=50K
41,self-employed,204235,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
31,Private,39054,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,US,<=50K
64,self-employed,272531,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
45,Private,358701,HS-grad,8,Never-married,Other-service,Own-child,White,Male,0,0,10,Mexico,<=50K
47,Private,217750,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,US,<=50K
22,Private,200374,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,35,US,<=50K
24,Private,498349,Bachelors,13,Never-married,Transport-moving,Unmarried,Black,Female,0,0,40,US,<=50K
69,Government,170458,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,US,<=50K
40,self-employed,57233,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
45,Private,188432,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
47,self-employed,33300,Bachelors,12,Never-married,Farming-fishing,Other-relative,White,Male,10520,0,45,US,>50K
31,Private,225779,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,US,<=50K
48,Private,46677,Bachelors,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,42,US,<=50K
41,Private,227968,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,35,Haiti,>50K
34,Private,85355,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,US,<=50K
48,Private,207120,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,<=50K
28,Government,229223,Bachelors,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,36,US,>50K
20,Private,224640,Bachelors,12,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,US,<=50K
39,Private,139012,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
40,Government,130749,Bachelors,10,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,US,<=50K
28,Private,204516,HS-grad,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,US,<=50K
20,Private,105479,Bachelors,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,US,<=50K
41,Private,197093,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,US,<=50K
49,self-employed,431245,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,US,>50K
24,Private,155150,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,<=50K
35,Government,216035,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,US,<=50K
22,Private,388247,Bachelors,10,Never-married,Sales,Own-child,White,Male,0,0,40,US,<=50K
23,Private,208908,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,30,US,<=50K
23,Private,259301,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,US,<=50K
42,self-employed,69333,Bachelors,11,Married-civ-spouse,Transport-moving,Husband,White,Male,4386,0,80,US,>50K
34,Private,167893,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,64,US,>50K
32,Government,386877,Bachelors,11,Never-married,Tech-support,Own-child,Black,Male,4650,0,40,US,<=50K
54,Private,146551,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,54,US,>50K
48,Private,238360,Bachelors,13,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
38,Private,187748,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
48,Government,50748,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,US,<=50K
22,Private,50136,HS-grad,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,El-Salvador,<=50K
42,Private,111483,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,US,>50K
31,Private,298871,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
27,Private,147340,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,50,US,>50K
57,Private,132704,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,10520,0,32,US,>50K
46,Government,327786,Bachelors,11,Divorced,Tech-support,Not-in-family,White,Female,3325,0,42,US,<=50K
44,Government,243636,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
42,Government,194417,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,US,>50K
24,Private,236696,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,US,<=50K
38,Private,337130,HS-grad,2,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
29,Private,273051,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,Yugoslavia,>50K
38,Private,186191,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,US,<=50K
33,Private,268451,Bachelors,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,US,<=50K
61,Private,154600,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,4,US,<=50K
49,Government,405309,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
51,self-employed,99185,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
42,Private,191765,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0,0,35,US,<=50K
21,Private,253583,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,US,<=50K
54,Private,204397,Bachelors,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,US,<=50K
23,Private,288771,Bachelors,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,US,<=50K
52,Private,173987,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
28,Government,33662,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,40,US,>50K
23,Private,91658,Bachelors,10,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,US,<=50K
43,Private,226902,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,US,>50K
45,Private,232586,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,US,>50K
51,self-employed,291755,HS-grad,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,US,<=50K
23,Private,161478,Bachelors,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,US,<=50K
73,self-employed,109833,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,US,<=50K
47,self-employed,229394,HS-grad,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,US,<=50K
26,Private,491862,Bachelors,11,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,US,<=50K
40,Private,311534,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,US,>50K
32,self-employed,420895,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,US,<=50K
39,Private,226374,HS-grad,6,Divorced,Other-service,Unmarried,Black,Female,0,0,40,US,<=50K
33,Government,101345,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,US,<=50K
35,Private,48779,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,US,<=50K
42,Private,152676,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,US,<=50K
46,Private,164877,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,US,<=50K
33,Private,97521,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,US,<=50K
47,Private,88564,HS-grad,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,US,<=50K
33,Private,188246,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,<=50K
26,Private,189185,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,US,<=50K
42,Government,163069,Bachelors,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,US,<=50K
28,Private,251905,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,<=50K
18,Private,36882,HS-grad,8,Never-married,Sales,Own-child,White,Female,0,0,20,US,<=50K
33,self-employed,195891,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,US,<=50K
36,Private,194905,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,44,US,<=50K
33,Private,133503,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,48,US,>50K
40,Private,31621,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,US,<=50K
57,self-employed,413373,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,US,>50K
40,Private,196029,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,45,US,<=50K
36,Private,107302,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,US,<=50K
45,Private,151267,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,US,>50K
52,Private,256861,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,<=50K
24,Private,82777,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,US,<=50K
30,Private,147430,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,US,<=50K
46,self-employed,165754,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,US,<=50K
36,Private,448337,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0,40,US,<=50K
48,Private,185079,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,US,<=50K
36,Private,418702,Bachelors,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,US,<=50K
48,Private,41504,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,>50K
21,Private,387335,Bachelors,10,Never-married,Tech-support,Own-child,White,Female,0,1719,9,US,<=50K
18,Private,261720,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,US,<=50K
38,Private,133963,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,US,>50K
36,Government,179488,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,55,US,>50K
38,Private,60135,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,US,<=50K
55,self-employed,308746,Masters,15,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,55,US,>50K
27,Private,278720,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,US,>50K
22,Government,477505,Bachelors,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,US,<=50K
29,Private,164711,Bachelors,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,US,<=50K
40,Private,208277,Bachelors,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,US,<=50K
21,Private,39943,Bachelors,10,Never-married,Sales,Own-child,White,Female,0,0,20,US,<=50K
49,Private,104542,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,US,<=50K
29,Private,286634,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,US,>50K
28,Private,142712,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,US,>50K
26,Private,336404,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,US,<=50K
33,Private,117983,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,41,US,<=50K
59,Private,59469,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Iran,<=50K
37,Private,171968,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,<=50K
27,Private,278617,Bachelors,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,US,<=50K
39,Private,72338,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
49,Government,343231,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,80,US,<=50K
30,Private,63910,HS-grad,9,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,US,<=50K
28,Private,190350,HS-grad,5,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,40,US,<=50K
25,Government,176162,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,40,US,<=50K
18,Private,37720,HS-grad,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,US,<=50K
25,Private,421467,Bachelors,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,26,US,<=50K
36,Private,138441,Bachelors,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,US,<=50K
52,Private,146767,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,>50K
25,Private,160445,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,US,<=50K
26,Private,211695,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,US,<=50K
50,Private,102346,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,2415,20,US,>50K
48,Private,128796,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
39,Private,111129,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,US,<=50K
30,Government,44566,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,<=50K
26,Private,118497,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,US,<=50K
36,Private,334291,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,US,>50K
49,Private,237920,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,US,<=50K
34,Government,136331,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,US,<=50K
28,Private,187397,HS-grad,9,Never-married,Other-service,Other-relative,Other,Male,0,0,48,Mexico,<=50K
28,self-employed,119793,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,US,<=50K
42,Private,24982,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,US,>50K
26,self-employed,231714,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
54,Private,229272,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,US,>50K
61,self-employed,268831,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,53,US,<=50K
45,self-employed,149640,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,US,>50K
29,Private,261725,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,US,<=50K
74,Private,161387,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,16,US,<=50K
61,Government,260167,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,US,<=50K
27,Private,200928,Bachelors,10,Never-married,Sales,Own-child,White,Male,0,0,22,US,<=50K
53,Government,155594,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
57,self-employed,79539,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,US,<=50K
41,Private,469454,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
45,Private,331482,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,<=50K
43,Private,225193,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,<=50K
29,Private,82393,HS-grad,9,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,25,Philippines,<=50K
41,Private,58484,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,US,<=50K
50,Private,344621,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,US,<=50K
52,Private,174752,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,US,>50K
18,self-employed,174202,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,60,US,<=50K
57,Private,316000,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
63,Government,216871,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,40,US,<=50K
29,Private,246933,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,Mexico,<=50K
32,self-employed,112115,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,US,>50K
34,Private,264651,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,>50K
43,Private,99185,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,58,US,<=50K
39,Private,176186,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,>50K
28,Private,100219,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,US,<=50K
32,Private,46691,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,US,<=50K
28,Government,297735,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,90,US,<=50K
40,Private,132222,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,50,US,>50K
25,Private,189656,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,60,US,>50K
54,Government,224934,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
48,self-employed,149218,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,US,>50K
51,Private,158508,Bachelors,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,36,US,<=50K
67,Government,261203,HS-grad,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,US,<=50K
17,Private,309504,HS-grad,6,Never-married,Sales,Unmarried,White,Female,0,0,24,US,<=50K
24,Government,324637,Bachelors,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,US,<=50K
25,Private,267426,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,US,<=50K
54,Private,46401,Bachelors,10,Divorced,Other-service,Not-in-family,White,Female,0,0,47,US,<=50K
32,Private,114288,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,US,<=50K
41,Government,193882,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,US,<=50K
53,Private,311269,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,US,<=50K
45,Private,156117,Bachelors,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,32,US,<=50K
51,Private,222615,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,>50K
41,Government,106900,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,60,US,>50K
40,Government,78036,Bachelors,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,65,US,>50K
27,Private,380560,HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Male,0,0,40,Mexico,<=50K
41,Private,167106,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,3103,0,35,Philippines,>50K
51,Private,289436,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,US,>50K
36,Private,749636,Bachelors,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,US,<=50K
34,self-employed,154120,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,55,US,<=50K
43,Private,105119,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,<=50K
61,Government,181081,HS-grad,9,Divorced,Adm-clerical,Own-child,Black,Female,0,0,20,US,<=50K
31,Private,182237,HS-grad,6,Separated,Transport-moving,Unmarried,White,Male,0,0,40,US,<=50K
34,Private,102130,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,US,>50K
43,Private,266324,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,99,US,>50K
52,Private,170562,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
18,Private,240543,HS-grad,7,Never-married,Other-service,Own-child,White,Female,0,0,20,US,<=50K
37,Government,187046,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
60,Private,389254,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,<=50K
47,Private,179955,Bachelors,10,Widowed,Transport-moving,Unmarried,White,Female,0,0,25,Outlying-US(Guam-USVI-etc),<=50K
21,Private,197997,Bachelors,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,US,<=50K
34,self-employed,343789,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,US,>50K
28,Private,191088,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,1741,52,US,<=50K
40,Government,141649,Bachelors,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,US,>50K
26,Private,433906,Bachelors,12,Never-married,Other-service,Not-in-family,White,Male,0,0,40,US,<=50K
48,Private,207982,Bachelors,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,US,<=50K
46,Private,175925,Bachelors,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,US,<=50K
58,Private,85767,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,US,<=50K
32,self-employed,281030,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,US,<=50K
38,Private,396595,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,US,>50K
43,self-employed,163108,Bachelors,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,US,<=50K
17,Private,141590,HS-grad,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,12,US,<=50K
36,Private,67728,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,Italy,<=50K
30,Private,345522,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,70,US,>50K
45,Private,330087,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
51,self-employed,204322,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,US,<=50K
29,Private,50295,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,US,<=50K
35,self-employed,147258,Bachelors,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,65,US,<=50K
19,Private,194260,Bachelors,10,Never-married,Sales,Own-child,White,Female,0,0,20,US,<=50K
56,Private,437727,HS-grad,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,<=50K
24,Private,280960,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,24,US,<=50K
33,Private,33117,Bachelors,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,US,<=50K
43,Private,169628,Bachelors,13,Never-married,Sales,Unmarried,Black,Female,0,0,35,US,>50K
22,Government,124942,Bachelors,10,Never-married,Other-service,Own-child,White,Male,0,0,45,US,<=50K
44,Private,143368,Bachelors,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,55,US,<=50K
37,Private,255621,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,US,<=50K
34,self-employed,154227,Bachelors,10,Never-married,Sales,Not-in-family,White,Male,0,0,75,US,<=50K
43,Private,171438,Bachelors,11,Separated,Sales,Unmarried,White,Female,0,0,45,US,<=50K
39,Private,191524,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,US,<=50K
30,Private,377017,Bachelors,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,32,US,<=50K
58,Private,192806,HS-grad,4,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,33,US,<=50K
45,Government,234195,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,US,<=50K
30,Private,147596,Bachelors,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,US,<=50K
42,Private,147251,Bachelors,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,US,<=50K
50,Private,176157,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
25,Government,176162,Bachelors,11,Never-married,Protective-serv,Own-child,White,Male,0,0,30,US,<=50K
